id,temporada,codigo,exportadora_id,exportadora_nombre,productor_id,productor_nombre,campo_id,campo,csg,especie_id,especie_nombre,variedad_id,variedad_nombre,fecha_recepcion,planta,lote,guia,numero,peso_fruto,calibre,numero_orden,recepcion_id,created_at,updated_at
10300,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,185.0,95,3,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10301,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,97.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10302,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,101.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10303,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,132.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10304,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,96.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10305,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,129.0,140,5,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10306,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,120.0,140,5,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10307,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,181.0,95,3,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10308,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,191.0,95,3,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10309,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,93.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10310,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,100.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10311,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,125.0,140,5,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10312,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,100.0,165,6,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10313,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,125.0,140,5,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10314,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,185.0,95,3,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10315,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,113.0,140,5,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10316,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,155.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10317,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,146.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10318,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,133.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10319,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,154.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10320,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,184.0,95,3,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10321,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,133.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10322,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,145.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10323,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,135.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10324,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,146.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10325,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,110,SOC. AGRICOLA EL RANCHILLO UNO LTDA,98709,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1475,12901,1,133.0,115,4,98,2025-05-15T20:45:30.000000Z,2025-05-17T17:30:25.000000Z
10326,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,138.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10327,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,161.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10328,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,200.0,75,2,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10329,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,124.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10330,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,134.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10331,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,122.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10332,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,136.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10333,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,107.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10334,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,161.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10335,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,179.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10336,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,119.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10337,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,122.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10338,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,178.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10339,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,91.0,165,6,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10340,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,290.0,SOBRECALIBRE,1,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10341,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,152.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10342,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,194.0,75,2,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10343,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,107.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10344,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,130.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10345,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,129.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10346,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,149.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10347,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,121.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10348,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,93.0,165,6,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10349,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,129.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10350,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,144.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10351,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,183.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10352,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,130.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10353,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,130.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10354,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,117.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10355,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,102.0,165,6,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10356,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,126.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10357,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,173.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10358,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,142.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10359,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,179.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10360,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,143.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10361,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,139.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10362,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,138.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10363,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,139.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10364,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,125.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10365,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,205.0,75,2,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10366,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,191.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10367,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,184.0,95,3,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10368,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,95.0,165,6,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10369,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,139.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10370,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,129.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10371,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,138.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10372,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,157.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10373,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,163.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10374,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,219.0,75,2,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10375,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,155.0,115,4,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10376,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,123.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
10377,2024/2025,LFR-,10,AMP EXPORT LTDA,40,SOCIEDAD AGRICOLA EL RANCHILLO,111,EL RANCHILLO UNO LTDA,177100,12,LIMONES,110,FINO 49,2025-05-15T04:00:00.000000Z,ALMAHUE,1476,12902,1,123.0,140,5,99,2025-05-15T21:52:22.000000Z,2025-05-17T17:30:44.000000Z
